,Message,Intent
0,Q: Do you give free Bjs?A: In yoo dreams maybeee; butt in reality you gotta faceee the factss sweetiee<3,1
0,Q: Do you have a cell phone?A: Yuuup .,1
0,Q: DO yOU WATCH PoRN?A: Haha funny question(: i would answer you butt it doesn't mattr <$,1
0,Q: Dumb bitch! Fuchkkk you and your stupid friends! Your all pussies! None of you can handle on your own! You always need your friends to get in everything!A: Your honestly waisting m time but whtevrr.. I don't care wht you think juss come and say it to my face..,1
0,Q: fuck the lakers! GO CELETICSA: NOOOOO! Fuck YOU &your Celetics(:,1
0,Q: FUk you yall betches!!A: If this is Arron you really need to get off my ass! Call me a bitch idc I know I am! But I think your retarded&& hella ugly!!! & dont put a pic of your body only wen you don't got a nice one :D and naah nigga fuck YOU!,1
0,Q: go 2 hellA: afterr youu !,1
0,Q: Hey bitch boobs don't count when the only reason you have them is because your FAT!!!A: Fat or skinny I still got em   way better than having NOTHING ! Get a life bitch and get off anonymous with this bullshit.,1
0,Q: Hey bitch don't get mad at people who write on here cause YOU ask people to write to you.A: Hey bitch  who said I was mad ? Assume whtevr but if your gonna talk shit put your name alright?,1
0,Q: http://ihatejade.com/?id=jol7x489l1xserck7mk8cwu74d3ycyA: Wth?,1
0,Q: I hope yhu dnt thinkkk yhur prety casue yhur not!A: Well you're uglierrrr(: your life juss get lowerr each day. So keep talking your shit.!,1
0,Q: I like da way yo show off dem titties!A: your trippn .,1
0,Q: I like that you're a perv - cause you are HOT!A: hmm .,1
0,Q: i lovee youu alexiss<33r and i hate dominic(:A: I love you too<3,1
0,Q: im gnna fxk u up!!!!!! ur a dum hoeA: Take your shit off anonymous and then we can talk . &you probably know what being a hoe is all about bitch.,1
0,Q: Kikk her ass?? VVV haha wtf try her bitch i dare yuh!!!! ily alexisA: Lol   ily too!!,1
0,Q: Meanzz to ask her questions and stuff nawt talk shit on anonymus pussy ass bitchez watever tho yew guyz don't mean shitt to her and don't affect her so be a bitch to Someone who cares pussy ass fuken ugly bitchez fukk youu!!!!! Love alwyz marissa <3 ily aA: Got that right(: I love youu too<3 Maybe the pussy ass bitches will say it to my face one day !,1
0,Q: Oh ISSS THAT FAGGOT ISAYAH GOIN TO BEE DER???A: Is your mom gonna be there??? Fuckk you bugg!! and it takes a faggot to know a faggot hunnyyy,1
0,Q: Remember that gurl u fight last year?A: Hmm; maybe why? She wants another ass beating? Lol jkk,1
0,Q: SARAH STANFORD TAKES IT UP THE BUTTHOLE.A: Youur mean stop hating :),1
0,Q: shee dontt havee no big ass boobS :P (NOT YHUU) ahahaA: UhhKrystal   iRely donnt gett youu ! Lol,1
0,Q: stanford has a penis.A: its probably bigger than yours :D but why are you telling me this  im not even her friend ? lmao<3,1
0,Q: Tootsy is ewwA: She gonnna kick yoo ass :0 lol,1
0,Q: VVV so you have nutts? i knew it. hahahaA: Yea maybe you should grow some and take it off anonymous next time (:,1
0,Q: Wait Nevermind I Am Signed InA: Dumb ass(:,1
0,Q: Who is yer soccer plyer?A: My bby(:,1
0,Q: Who's the sexiest man alive?A: Dj RowdyA &your daddy(;,1
0,Q: Why r u such a bitchh??? I hate u I'm gonna kick ur ass whore!!A: Your the bitch for having it on anonymous . Do you honestly think I care if your low life ass hates me?? Your probably ALL talk so just shut up now !,1
0,Q: Y do u hang out wit dat eZ girl? U int evn eZ gurl pik a betr friendA: Well don't hate on whoever your referring to.,1
0,Q: YHUUU READY TO GET YHUR A$$ BEat THIS SATuRDAYY?!?!?!?!?!??!?!?!?!?!?!!?!??!?!?!?!?!?!!?!?!?!?!?!??!?!?!!!??!?!????!?!?!?!?!?!!??!!??!!??!?!?!!?!??!?!?!?!?!?!???!?!?!?!??!?!?!?A: You can try  but it won't happen.. I don't know why your ass is still talking to me.. I don't like to talk to ugly bitchessss,1
0,Q: Your a S l U tA: I don't recall becoming you.  but if you say soooo,1
0,Q: YOUR NOT FAT ALEXIS!! SHe'S THE FAT ASS lOW LiFE BITCH!!!A: Haha thanks (: who are youu ?,1
0,Q: Your to young what love is bitch so do you use it!!! Dumb whore put your boobs away!!!A: Get some boobs   &a life !,1
0,Q: Your ugly x)!A: Thanks but I think you need Jesus in your life,1
0,Q: - ilOVEU fAtASS ! <3A: love yew 2,1
0,Q: - YO fAt ASS !A: Yodda!,1
0,Q: ! w@nN@ l!qqhH+ y0 d!(K 0N f!r3 N d3nN sM0k3 !t w!+ m@ v@q!n@A: lol yew on sum otha shxt nd not even dressed in all black,1
0,Q: ! wUnN@ sU(k y0 d!(kA: so kum nd do it,1
0,Q: !m@ b3 pu++!n d!$ pu$$zzy 0n y@ $!d3 burn$ !n @ $3c0nd. @l$0 ! D0 d@ b3$+ d33p thr0@+ !n d@ vv0rld. ! C@n $h0v3 13 !nch3$ d0wn m@ +hr0@+ @+ 0nc3. ! @!n+ ly!nqA: well lemme trow mine dnt yo thoart nd iDnt eat pussy so ya wont be duin daT,1
0,Q: aye dhis daddy peltA: wtf get outa hea bxtch!!,1
0,Q: B!+(h !M@ B3 PUMP!N D!S$Z D!(k !N Y0 3@R S0 H@RD DAM BRUH I BUST3D A L0@D 0F CUM !N MA M0MMASZ HA!R SH3 MO!STURIZIN IT DO3. I P!CTURE Y0 VA@GIN@ T0 BE3 ALL H@!RY N $$H!ZZZZ W@!T T!L ! MUNCH ON DAT N@PPY BROWN H@!RY H@!T!@N PUZZIEA: hoe ass bxtch how bout ya show yo face pussy..nd stop kuming hidden...So how bout ya suk mi dik nd die slowly,1
0,Q: bitch i can rap beta den yo ugly assA: lol go suk my dik nigka kum check outside lakes park n we will see...Who diz anywaysz???,1
0,Q: bitch you kant rapp niqquh.!A: suk my dik pussy,1
0,Q: did alix suk yu upA: wtf bxtch iAnit gayy nd no da fukk he anit lyke wat iLuk lyke iOnly do gurlz now clea it! Bxtch !!,1
0,Q: do yew kno yew uqlyy as fukc?A: do yew kno dat yo mom iz stank ass hoe lmao,1
0,Q: drip y@ cUm oN mi lYkK h0+ w@XA: lol,1
0,Q: Formspring Me (:A: mhm ohkay,1
0,Q: fU(K m3 !N dH@ A$$H0l3A: hell no !!!,1
0,Q: G!mm3 d@+. Hawt ass dikkA: kum get it den,1
0,Q: Haha u gotta step ur formspring game niqqaA: lmfao wAt fuking formspring game,1
0,Q: HOW BIG ISZ YO DICKA: itz 8inchez nd im still growing,1
0,Q: how dem tittties. i herd dey stil qrowin.A: lol dnt got none,1
0,Q: I cuuldd sl!d3 uhhpp and dwn on dhat dikkA: kum on den..gimmie yo numba nd ima call lol,1
0,Q: i h3rd yUh sU(k3D @L!X's D!(K n y@LL cUM3D !N 3@(H 0+3RszZ 3Y3sz N m0@n3D @ll n!qH+ l0NqA: wtf bxtch get da fuk out hea wid dat ish WUT I LUK LYKE !!!,1
0,Q: I kno its funny.laff away nigguh. Ok.bah.A: lol,1
0,Q: i want to squat over your face and pee in you eyeballs.A: LOL datz outrageous,1
0,Q: I WUNT YO CUM ON MY LIPSZ.A: ohkay tell mi when nd where,1
0,Q: IM HUMPIN DA CUMPUTER SCR3333N THINKIN ABOUT YUH N Y0 D!(KA: lmfao bye,1
0,Q: IMA BITE DA TIP OF YO DICK OFFF N SPLATTER IT INTO ITTY BITTY PIECESA: oh naw iAnit on dat ish iNeed my dik,1
0,Q: is u gayA: hello no bxtch clea itt of mi ish!!!,1
0,Q: iz yyo cum realie gray????A: umm wtf?,1
0,Q: iz yyo cum realie pink????A: no wtf?,1
0,Q: KUM ON DEN WIT DAT BIG DICKA: yew gotta tell mi wea ta kum at,1
0,"Q: LIST3N ""MILLIONBABII"" ! B3+ Y3w @!N+ W0R+h $H!+ !Dk WhY YuHh (@ll Y0 S3Lf DH@+ N YuH m@D CuHh Y00 COOCH ST@NKA: man yall anit guna bring dat ish on my stuff",1
0,Q: Lmao but then alix will see meeA: lol how bout ya give it tew mi nd iWont accept the komment duh,1
0,Q: lmfao shxt dhatss whyy dheyy anonymouss ckuss dhem hoess nastyy n i saiid dnt get hurt ckuss yew bee gettinqq slickk n dnt bee fuckinqq wit mheA: lol ohka,1
0,Q: lolss damn baee dhiss femaless reallyy want ur dickkA: lmao im telling yew,1
0,Q: lolss iknoo yew do n gurl shut up yew anonymous im through argureinqq wit yewA: lol wow,1
0,Q: -lolss yall hoess desperatee ass fuckk myy niggahh dont want yall brahh get real lmao deep throat hoee yew nastyy dhat shxt aint ckutee watchh yew gon catchh sum shxt hoe like seriouslyy dhat aint ckute anywayss sliden daddyy.*A: lmfao iFeel ya,1
0,Q: m33 yuhH n ma d@d qo++@ h@v3 a 3s0m3 a$aPA: lol wtf hell no,1
0,Q: n!qq@ l3@v3 @l!X @l0n3 H3 m!N3 n!qq@hHA: wtf do iLuk gay datz mi homeboi,1
0,Q: n!qqA@ yUhH $+@R+!N tA b3 m3@NA: iAm hoe,1
0,Q: NIGGGA YUH LOOKIN GUUD L8LYA: ...,1
0,Q: NIGGGAH ISZ YUH CIRCUMSIZEDA: kum luk bxtch,1
0,Q: samee here n twakiin tew dhiss ckutee boyy namedd hottboii mikeyyA: lol o wow yew funny,1
0,Q: Seee im makin u famous dese girls crazi dawgA: lol nigka suk a big ass dik,1
0,Q: she askinq you do you have a pull back slow boyA: wel;l she anit writing properly dumb bxtch md how bout yall kum luk,1
0,Q: u are sooo nastyy !A: naw im juz freaky,1
0,Q: uhmm bestie... y dnt u evr get da braces?? ya teeth are fcked up???A: Lmao who diz ? nd iDnt have all mi teeth so suk a big slab lol,1
0,Q: Vv3 h@d $3xx d@ 0+h3r d@Y @nd y0 p3n!$ $m3lt l!k3 p!zz@. D@$ q00d. @nd y00 cum +@$+3 l!k3 (h33$3(@k3A: no we didnt,1
0,Q: WhY dDOo yOU tAwK tWO aLOt oF fEmALES aS yOU sAY?A: bekuz itz fun lol...n iDont lyke nigka's so dats y,1
0,Q: why do guy's like ass so much  usually don't get any.A: lol idk,1
0,Q: wHy yUhH w0N+ fU(K m3 !N d@ @$$ h0l3 ??? dH@+ $h!+ b3 f33l!n t!qH+ 0N y0 d!(K ! h3@RdA: no komment,1
0,Q: Wood you smash tevon k33n???A: bxtch iAnit gay cleaa it,1
0,Q: would yuh eva fuk a gurl named Zurii ??A: y Not she a gurl rite nd she got a pussy !!! lol hehe,1
0,Q: y0 d!(k !$Z SM@LLA: nd no itz not yo moma anit say ish...but yew want it doe,1
0,Q: y0 lip bitin pic uqlie azz fuck!! n ya dick small alix told me!! nigga yew juzz ugly!!A: Bxtch fuk wrung wid yo no lyfe aihh nd anit gay so alix anit see mi dik so get ghost fuk face hoe !!!!!!!!,1
0,Q: Y3@@@ NIGG@ YUHH LUUK GAYA: bxtch suk mi slab nd get lost ... YODA!!!,1
0,Q: YEW EVA CUNSIDERED SMASHIN A WHIT3 GURL WIT NICE NIPPLES?????????A: sure nd iHave smashed a white gurl,1
0,Q: yhu conceited lah bastard ! lolA: lol huh wat yew mean?,1
0,Q: YO VAGINA FLAPPYA: LMFAO iDNT HAVE ONE,1
0,Q: yu a dam lyee mikey yu kno ya mom behh tearn ya asz up.A: lmfao wea yew get dat from,1
0,Q: Yuh $h@t3z l!n3c!@ n j!k3r!@ luuk lyk tr!pl3t$ n yo m@ iz pr3c!0u$ fr0m d@ m0v!3A: iDnt undastand wat ya saying,1
0,Q: YUH FUCKIN S3XI ASZ LIP BITIN NIGGAA: Thankz,1
0,Q: yuh n333d @ d!(K iN y0 m0utHA: datz wat yo mom need bxtch ass hoe hoop da fuk up off mi ish...nd kum swallow my bulletz hoe !!!!!,1
0,Q: yuh qo widddd sh@t3zZZz/????A: yea iDo go wid shorties,1
0,Q: yuu kno yuu so lame? ndd yuu caint tlkk to that muchh qurls hav yuu seen yurselff hahahahahah nooooA: bxtch have yew seen yo self r ya ugly ass,1
0,Q: are you ready to get beat in a game of soccer? (;A: By who? Dina sucks at soccer so its not her!:P,1
0,Q: FUCK YOU YOU SON A: Mhm! By who? Haha don't be anonymous pussy.,1
0,Q: hello mr gay fuckA: What's up mr. pussy?(: Say shit to my face.,1
0,Q: I wanna fuck you.A: Oh? Thank you!,1
0,Q: lol ok now ur just straight up lying. faggot.A: Yahhhhhhhh cause you know my whole life right? Get off my formspring and stop asking anonymously pussy duecessss!,1
0,Q: looks like you can talk..but can you follow up on what your saying?A: Of course I can duhh! You suck at soccer sukka!,1
0,Q: mhhm sureee. thats why i made varsity? and you didnt?? thought soo :)A: There is a differene though. Girls is easier to make than boys.,1
0,Q: ok this is tatum krista's friend this is her profile thing and i wanted to go on hers cuz she told me she had ?s on herer she didnt answer cuz there stupid and i wanted t oread them so i did but she told me about you and she is not obsesed with youA: Haha whateverrrr dude you don't even know anything she does. I don't even fucking know you! You don't even fucking know me! Like seriously get the fuck off of my profile like for real im done with her bullshit it's fucking annoying. You can ask anybody ask any of my friends. She is fucking obsessed GOODBYE!!,1
0,Q: pfft..are you forreall? i am a beast at soccer(: watch me beat you!A: You can stay in your dream land that your in hahhaa,1
0,Q: see i told u tht u r a playa. stop playing girls u cunt..A: Yuup say shit to me in person not over formspring bitch.,1
0,"Q: This is not ""Krista"" for the last time I have no flippen idea who ""krista"" isA: Your fucking stupid!!! You didn't put your name as annonimus fucking retard!!! Fucking leave me alone stupid kunt dueces!!",1
0,Q: u kno u want to fuck me.A: Hahh who is this?,1
0,Q: what are you doing?A: Your mom(; Lol jk just answering questions wbu?,1
0,Q: what is your favorite clothing brandA: Fox  and famous(:,1
0,"Q: who tha fuck is ""Krista"" r this is not ""Krista""A: Im not stupid. Fucking leave me alone your a crazy bitch that needs to get over me. Stop texting me every second of the fucking day! EVERYONE THAT IS READING THIS< KRISTA IS AN ANNOYING BITCH THAT IS OBSESSED WITH ME AND SPREADS RUMORS ABOUT ME BECAUSE I DONT LIKE HER. I FUCKING HATE HER!! LEAVE ME THE FUCK ALONE!",1
0,Q: why do u hate ________ now?A: Can you put a name in there please?,1
0,Q: y do u lyk a new girl every week..what happened 2 Dina???A: I like her  but she pushed me away. Sooo enough about girls.,1
0,"Q: ya i know cuz i am letting you know who this is. r my name is Tatum Not ""krista""A: Your fucking stupid like seriously mentally retarded stupid! Laterrrzzz",1
0,Q: .. STFU TABI ... you may not be fake .... but your a bitch annd need to go back to Idaho .. HOEEE ... orr just go to W'ford.. your better off ther anyways (: .. you have like 1 maybe 2 friends in brock  soooo leaveA: haha okay jordin,1
0,Q: ...If you want to go back to Idaho so bad why dont you??? ... Texas doesnt want you here anymore than you want to be soo .. just leave!!!A: i would if i could. and texas is a state. if you want me gone so bad buy me a plane ticket hoe.,1
